ticker,borrow_annual,entry_date_used,exit_date_used,effective_date,split_multiplier_old_per_new,entry_price_raw,exit_price_raw,entry_dt,exit_dt,eff_dt,split_mult,forced_exit_price_raw,is_forced_exit,ret_short_gross,holding_days
SMFL,0.05497199999999999,2023-07-03,2023-08-02,2023-08-02,1.0,50.355899810791016,43.88999938964844,2023-07-03,2023-07-05,2023-08-02,1.0,1.25,True,0.1284040290301191,30
UPC,0.10109599999999999,2023-06-28,2023-07-28,2023-07-28,1.0,1422.0,1302.0,2023-06-28,2023-06-29,2023-07-28,1.0,1.25,True,0.08438818565400844,30
BNTC,0.0,2023-06-26,2023-07-26,2023-07-26,1.0,6.119999885559082,3.5299999713897705,2023-06-26,2023-06-27,2023-07-26,1.0,1.25,True,0.4232026082681383,30
IMDX,0.0,2023-06-26,2023-07-25,2023-07-25,1.0,4.21999979019165,4.119999885559082,2023-06-26,2023-06-27,2023-07-25,1.0,1.25,True,0.02369666104367908,29
DRUG,0.078974,2023-06-13,2023-07-13,2023-07-13,1.0,2.799999952316284,2.9549999237060547,2023-06-13,2023-06-14,2023-07-13,1.0,1.25,True,-0.05535713358193012,30
OWLT,0.0,2023-06-12,2023-07-10,2023-07-10,1.0,2.9539999961853027,4.690000057220459,2023-06-12,2023-06-13,2023-07-10,1.0,1.25,True,-0.5876777465392583,28
GRCE,0.0,2023-06-12,2023-07-10,2023-07-10,1.0,2.940000057220459,2.819999933242798,2023-06-12,2023-06-13,2023-07-10,1.0,1.25,True,0.04081636790548634,28
PDYN,0.05062199999999999,2023-06-06,2023-07-06,2023-07-06,1.0,2.1419999599456787,1.600000023841858,2023-06-06,2023-06-07,2023-07-06,1.0,1.25,True,0.25303452205366334,30
BFRI,0.026047999999999998,2023-06-05,2023-07-05,2023-07-05,1.0,9.300000190734863,9.460000038146973,2023-06-05,2023-06-06,2023-07-05,1.0,1.25,True,-0.01720428431512393,30
OGI,0.0,2023-06-05,2023-07-05,2023-07-05,1.0,1.600000023841858,1.628000020980835,2023-06-05,2023-06-06,2023-07-05,1.0,1.25,True,-0.017499997951090366,30
WKEY,0.062144000000000005,2023-06-05,2023-07-05,2023-07-05,1.0,4.875,4.380000114440918,2023-06-05,2023-06-06,2023-07-05,1.0,1.25,True,0.10153843806340145,30
PRFX,0.044230000000000005,2023-06-05,2023-07-03,2023-07-03,1.0,30.0,38.63999938964844,2023-06-05,2023-06-06,2023-07-03,1.0,1.25,True,-0.2879999796549479,28
BTCY,0.08743,2023-06-05,2023-07-03,2023-07-03,1.0,4.079998970031738,3.2699999809265137,2023-06-05,2023-06-06,2023-07-03,1.0,1.25,True,0.19852921411372895,28
IKT,0.0,2023-05-31,2023-06-30,2023-06-30,1.0,4.127999782562256,3.609999895095825,2023-05-31,2023-06-01,2023-06-30,1.0,1.25,True,0.12548447547274513,30
ANY,0.0,2023-05-30,2023-06-29,2023-06-29,1.0,2.2049999237060547,2.0,2023-05-30,2023-05-31,2023-06-29,1.0,1.25,True,0.09297049015834022,30
MRAI,0.0,2023-05-30,2023-06-29,2023-06-29,1.0,2.9159998893737793,2.0799999237060547,2023-05-30,2023-05-31,2023-06-29,1.0,1.25,True,0.28669410061166306,30
ALLR,0.104382,2023-05-30,2023-06-29,2023-06-29,1.0,6240.0,4392.0,2023-05-30,2023-05-31,2023-06-29,1.0,1.25,True,0.29615384615384616,30
SKLZ,0.0,2023-05-30,2023-06-26,2023-06-26,1.0,9.699999809265137,8.40999984741211,2023-05-30,2023-05-31,2023-06-26,1.0,1.25,True,0.13298968940399974,27
BSFC,0.101508,2023-05-22,2023-06-21,2023-06-21,1.0,107.0,66.5,2023-05-22,2023-05-23,2023-06-21,1.0,1.25,True,0.37850467289719625,30
EFOI,0.0,2023-05-22,2023-06-20,2023-06-20,1.0,3.2200000286102295,1.9600000381469727,2023-05-22,2023-05-23,2023-06-20,1.0,1.25,True,0.39130434138756204,29
IZEA,0.011817999999999997,2023-05-17,2023-06-16,2023-06-16,1.0,2.687999963760376,3.0,2023-05-17,2023-05-18,2023-06-16,1.0,1.25,True,-0.11607144361830711,30
CELZ,0.016552000000000004,2023-05-15,2023-06-12,2023-06-12,1.0,6.599999904632568,4.420000076293945,2023-05-15,2023-05-16,2023-06-12,1.0,1.25,True,0.3303030090664807,28
AUMN,0.013328000000000001,2023-05-10,2023-06-09,2023-06-09,1.0,5.25,2.390000104904175,2023-05-10,2023-05-11,2023-06-09,1.0,1.25,True,0.5447618847801572,30
CNVS,0.0,2023-05-10,2023-06-09,2023-06-09,1.0,6.199999809265137,4.039999961853027,2023-05-10,2023-05-11,2023-06-09,1.0,1.25,True,0.34838708288091486,30
UP,0.031953999999999996,2023-05-09,2023-06-08,2023-06-08,1.0,3.9100000858306885,3.0,2023-05-09,2023-05-10,2023-06-08,1.0,1.25,True,0.2327365897326718,30
VTGN,0.0,2023-05-08,2023-06-07,2023-06-07,1.0,3.9000000953674316,2.7100000381469727,2023-05-08,2023-05-09,2023-06-07,1.0,1.25,True,0.30512821233876025,30
WPRT,0.098526,2023-05-08,2023-06-06,2023-06-06,1.0,7.800000190734863,7.28000020980835,2023-05-08,2023-05-09,2023-06-06,1.0,1.25,True,0.0666666625911355,29
GROV,0.045444,2023-05-08,2023-06-05,2023-06-05,1.0,2.4049999713897705,2.0999999046325684,2023-05-08,2023-05-09,2023-06-05,1.0,1.25,True,0.12681915608545835,28
ELTX,0.024546,2023-05-03,2023-06-02,2023-06-02,1.0,6.78000020980835,18.145000457763672,2023-05-03,2023-05-04,2023-06-02,1.0,1.25,True,-1.6762536720152368,30
VSTM,0.0,2023-05-02,2023-06-01,2023-06-01,1.0,5.28000020980835,12.0600004196167,2023-05-02,2023-05-03,2023-06-01,1.0,1.25,True,-1.284090897802151,30
CBUS,0.016638,2023-05-02,2023-06-01,2023-06-01,1.0,15.800000190734863,26.049999237060547,2023-05-02,2023-05-03,2023-06-01,1.0,1.25,True,-0.6487341090246501,30
AUVI,0.0,2023-05-01,2023-05-31,2023-05-31,1.0,70.6624984741211,48.25,2023-05-01,2023-05-02,2023-05-31,1.0,1.25,True,0.31717670558067346,30
BTOG,0.061228000000000005,2023-05-01,2023-05-30,2023-05-30,1.0,4.829999923706055,2.0999999046325684,2023-05-01,2023-05-02,2023-05-30,1.0,1.25,True,0.565217404181398,29
ITRG,0.0,2023-04-26,2023-05-26,2023-05-26,1.0,0.550000011920929,1.149999976158142,2023-04-26,2023-05-26,2023-05-26,1.0,,False,-1.0909090022410262,30
LIQT,0.0,2023-04-26,2023-05-26,2023-05-26,1.0,3.119999885559082,3.3499999046325684,2023-04-26,2023-04-27,2023-05-26,1.0,1.25,True,-0.07371795753520419,30
NISN,0.031776,2023-04-18,2023-05-18,2023-05-18,1.0,5.139999866485596,4.4079999923706055,2023-04-18,2023-04-19,2023-05-18,1.0,1.25,True,0.14241243056986402,30
GPUS,0.100218,2023-04-18,2023-05-18,2023-05-18,1.0,19736.828125,9509.5625,2023-04-18,2023-04-19,2023-05-18,1.0,1.25,True,0.518181825378793,30
GREE,0.0030980000000000035,2023-04-17,2023-05-16,2023-05-16,1.0,6.599999904632568,3.859999895095825,2023-04-17,2023-04-18,2023-05-16,1.0,1.25,True,0.4151515225952542,29
GLMD,0.06297599999999999,2023-04-17,2023-05-15,2023-05-15,1.0,57.060001373291016,49.91999816894531,2023-04-17,2023-04-18,2023-05-15,1.0,1.25,True,0.12513149373473093,28
IFBD,0.0037900000000000017,2023-04-17,2023-05-15,2023-05-15,1.0,464.0,204.8000030517578,2023-04-17,2023-04-18,2023-05-15,1.0,1.25,True,0.5586206830781082,28
ALPP,0.058915999999999996,2023-04-17,2023-05-15,2023-05-15,1.0,4.191999912261963,2.0,2023-04-17,2023-04-18,2023-05-15,1.0,1.25,True,0.5229007533731509,28
LPCN,0.019872,2023-04-12,2023-05-12,2023-05-12,1.0,5.202000141143799,4.309999942779541,2023-04-12,2023-04-13,2023-05-12,1.0,1.25,True,0.17147254405266657,30
GTE,0.0,2023-04-05,2023-05-05,2023-05-05,1.0,9.199999809265137,6.230000019073486,2023-04-05,2023-04-06,2023-05-05,1.0,1.25,True,0.3228260708441127,30
MDRR,0.0,2023-04-04,2023-05-04,2023-05-04,1.0,13.119999885559082,11.399999618530273,2023-04-04,2023-04-05,2023-05-04,1.0,1.25,True,0.13109758247193112,30
WGS,0.0,2023-04-04,2023-05-04,2023-05-04,1.0,10.890000343322754,7.760000228881836,2023-04-04,2023-04-05,2023-05-04,1.0,1.25,True,0.28741965250350887,30
VISL,0.028992000000000004,2023-04-03,2023-05-01,2023-05-01,1.0,7.0,4.03000020980835,2023-04-03,2023-04-04,2023-05-01,1.0,1.25,True,0.42428568431309294,28
IMPP,0.037998000000000004,2023-03-29,2023-04-28,2023-04-28,1.0,2.9100000858306885,2.6500000953674316,2023-03-29,2023-03-30,2023-04-28,1.0,1.25,True,0.08934707312527011,30
SBET,0.0,2023-03-27,2023-04-26,2023-04-26,1.0,42.0,30.239999771118164,2023-03-27,2023-03-28,2023-04-26,1.0,1.25,True,0.28000000544956755,30
CBUS,0.016638,2023-03-27,2023-04-25,2023-04-25,1.0,17.0,14.914999961853027,2023-03-27,2023-03-28,2023-04-25,1.0,1.25,True,0.12264706106746898,29
BKTI,0.0,2023-03-27,2023-04-24,2023-04-24,1.0,15.899999618530273,13.479999542236328,2023-03-27,2023-03-28,2023-04-24,1.0,1.25,True,0.15220126631157993,28
LGMK,0.0,2023-03-27,2023-04-24,2023-04-24,1.0,57000.0,43500.0,2023-03-27,2023-03-28,2023-04-24,1.0,1.25,True,0.23684210526315788,28
SMFL,0.05497199999999999,2023-03-27,2023-04-24,2023-04-24,1.0,472.5000305175781,280.3500061035156,2023-03-27,2023-03-28,2023-04-24,1.0,1.25,True,0.4066666920710687,28
OUST,0.0,2023-03-22,2023-04-21,2023-04-21,1.0,8.699999809265137,3.7200000286102295,2023-03-22,2023-03-23,2023-04-21,1.0,1.25,True,0.5724137804407093,30
LOGC,0.0,2023-03-13,2023-04-12,2023-04-12,1.0,12.600000381469727,7.949999809265137,2023-03-13,2023-03-14,2023-04-12,1.0,1.25,True,0.36904765328762557,30
GAME,0.0,2023-03-13,2023-04-11,2023-04-11,1.0,5.519999980926514,6.21999979019165,2023-03-13,2023-03-14,2023-04-11,1.0,1.25,True,-0.12681156008765856,29
MBIO,0.08360400000000001,2023-03-06,2023-04-04,2023-04-04,1.0,380.25,224.5,2023-03-06,2023-03-07,2023-04-04,1.0,1.25,True,0.4095989480604865,29
ALLR,0.104382,2023-02-27,2023-03-27,2023-03-27,1.0,152880.0,61680.0,2023-02-27,2023-02-28,2023-03-27,1.0,1.25,True,0.5965463108320251,28
CREX,0.0,2023-02-27,2023-03-27,2023-03-27,1.0,2.190000057220459,2.009999990463257,2023-02-27,2023-02-28,2023-03-27,1.0,1.25,True,0.0821918091571457,28
IDAI,0.06786,2023-02-21,2023-03-23,2023-03-23,1.0,3.200000047683716,2.5999999046325684,2023-02-21,2023-02-22,2023-03-23,1.0,1.25,True,0.18750004190951525,30
SHIP,0.0,2023-01-17,2023-02-16,2023-02-16,1.0,6.0,5.349999904632568,2023-01-17,2023-01-18,2023-02-16,1.0,1.25,True,0.10833334922790527,30
ECOR,0.0,2023-01-17,2023-02-15,2023-02-15,1.0,5.670000076293945,4.0,2023-01-17,2023-01-18,2023-02-15,1.0,1.25,True,0.29453263735853413,29
CRBP,0.0,2023-01-17,2023-02-14,2023-02-14,1.0,4.409999847412109,3.2799999713897705,2023-01-17,2023-01-18,2023-02-14,1.0,1.25,True,0.2562358084174196,28
APRE,0.013101999999999999,2023-01-17,2023-02-13,2023-02-13,1.0,11.140000343322754,0.4740000069141388,2023-01-17,2023-01-18,2023-02-13,1.0,1.25,True,0.9574506290569146,27
TOON,0.0,2023-01-17,2023-02-13,2023-02-13,1.0,6.570000171661377,3.5999999046325684,2023-01-17,2023-01-18,2023-02-13,1.0,1.25,True,0.4520548233528851,27
VYNE,0.0,2023-01-17,2023-02-13,2023-02-13,1.0,4.769999980926514,3.869999885559082,2023-01-17,2023-01-18,2023-02-13,1.0,1.25,True,0.18867926603065052,27
GFAI,0.012681000000000001,2023-01-11,2023-02-10,2023-02-10,1.0,6.360000133514404,18.899999618530273,2023-01-11,2023-01-12,2023-02-10,1.0,1.25,True,-1.9716979908436771,30
DYNT,0.029252,2023-01-03,2023-02-02,2023-02-02,1.0,1.9605000019073486,2.2699999809265137,2023-01-03,2023-01-04,2023-02-02,1.0,1.25,True,-0.15786787998880691,30
FTFT,0.07102000000000001,2023-01-03,2023-02-01,2023-02-01,1.0,19.0,19.899999618530273,2023-01-03,2023-01-04,2023-02-01,1.0,1.25,True,-0.04736840097527755,29
MRKR,0.0,2022-12-28,2023-01-27,2023-01-27,1.0,2.5,3.119999885559082,2022-12-28,2022-12-29,2023-01-27,1.0,1.25,True,-0.2479999542236328,30
CNET,0.0,2022-12-21,2023-01-20,2023-01-20,1.0,10.399999618530273,7.800000190734863,2022-12-21,2022-12-22,2023-01-20,1.0,1.25,True,0.24999995415027157,30
JFU,0.044294,2022-12-19,2023-01-18,2023-01-18,1.0,3.5999999046325684,4.130000114440918,2022-12-19,2022-12-20,2023-01-18,1.0,1.25,True,-0.147222284402378,30
ATHE,0.021561999999999998,2022-12-12,2023-01-09,2023-01-09,1.0,3.4000000953674316,3.450000047683716,2022-12-12,2022-12-13,2023-01-09,1.0,1.25,True,-0.01470586791583039,28
DAVE,0.0,2022-12-07,2023-01-06,2023-01-06,1.0,11.616000175476074,8.15999984741211,2022-12-07,2022-12-08,2023-01-06,1.0,1.25,True,0.2975206849049762,30
NXTP,0.0,2022-12-07,2023-01-06,2023-01-06,1.0,2.6679999828338623,1.7400000095367432,2022-12-07,2022-12-08,2023-01-06,1.0,1.25,True,0.34782607918588815,30
IRON,0.0,2022-11-30,2022-12-30,2022-12-30,1.0,51.599998474121094,19.889999389648438,2022-11-30,2022-12-01,2022-12-30,1.0,1.25,True,0.6145348841507456,30
SLAI,0.09641000000000001,2022-11-23,2022-12-23,2022-12-23,1.0,2.0999999046325684,1.5299999713897705,2022-11-23,2022-11-25,2022-12-23,1.0,1.25,True,0.2714285519658294,30
THMO,0.0,2022-11-22,2022-12-22,2022-12-22,1.0,5.039999961853027,4.070000171661377,2022-11-22,2022-11-23,2022-12-22,1.0,1.25,True,0.19246027728837845,30
TISI,0.0,2022-11-22,2022-12-22,2022-12-22,1.0,7.199999809265137,5.630000114440918,2022-11-22,2022-11-23,2022-12-22,1.0,1.25,True,0.21805551894652894,30
MDWD,0.0,2022-11-21,2022-12-20,2022-12-20,1.0,10.569999694824219,11.039999961853027,2022-11-21,2022-11-22,2022-12-20,1.0,1.25,True,-0.04446549485322618,29
ETHZ,0.099856,2022-11-21,2022-12-19,2022-12-19,1.0,1744.199951171875,503.5,2022-11-21,2022-11-22,2022-12-19,1.0,1.25,True,0.7113289679536376,28
COSM,0.0,2022-11-16,2022-12-16,2022-12-16,1.0,0.12399999797344208,23.010000228881836,2022-11-16,2022-12-16,2022-12-16,1.0,1.25,True,-184.56452100757326,30
COE,0.054714,2022-11-15,2022-12-15,2022-12-15,1.0,7.079999923706055,6.110000133514404,2022-11-15,2022-11-16,2022-12-15,1.0,1.25,True,0.13700562155993642,30
GROM,0.073068,2022-11-09,2022-12-09,2022-12-09,1.0,163.97999572753906,26.0,2022-11-09,2022-11-10,2022-12-09,1.0,1.25,True,0.8414440744150262,30
ASTC,0.005403999999999996,2022-11-07,2022-12-05,2022-12-05,1.0,12.899999618530273,11.319999694824219,2022-11-07,2022-11-08,2022-12-05,1.0,1.25,True,0.12248061786269011,28
SCNI,0.055439999999999996,2022-10-26,2022-11-25,2022-11-25,1.0,76.0,77.4000015258789,2022-10-26,2022-10-27,2022-11-25,1.0,1.25,True,-0.01842107270893298,30
EBON,0.029814000000000004,2022-10-24,2022-11-22,2022-11-22,1.0,8.579999923706055,6.039999961853027,2022-10-24,2022-10-25,2022-11-22,1.0,1.25,True,0.2960372942236457,29
AMTD,0.00043199999999999836,2022-10-24,2022-11-22,2022-11-22,1.0,6.059999942779541,6.0,2022-10-24,2022-10-25,2022-11-22,1.0,1.25,True,0.009900980750178165,29
GOCO,0.0,2022-10-19,2022-11-18,2022-11-18,1.0,5.25,7.019999980926514,2022-10-19,2022-10-20,2022-11-18,1.0,1.25,True,-0.3371428535098121,30
PALI,0.034476,2022-10-17,2022-11-16,2022-11-16,1.0,75.0,42.29999923706055,2022-10-17,2022-10-18,2022-11-16,1.0,1.25,True,0.43600001017252604,30
SNES,0.0,2022-10-17,2022-11-16,2022-11-16,1.0,576.0,390.0,2022-10-17,2022-10-18,2022-11-16,1.0,1.25,True,0.3229166666666667,30
TIRX,0.010997999999999997,2022-10-17,2022-11-16,2022-11-16,1.0,72.5,74.25,2022-10-17,2022-10-18,2022-11-16,1.0,1.25,True,-0.02413793103448276,30
HURA,0.055776,2022-10-17,2022-11-14,2022-11-14,1.0,164.5,157.14999389648438,2022-10-17,2022-10-18,2022-11-14,1.0,1.25,True,0.044680888167268236,28
RNTX,0.008172,2022-10-12,2022-11-11,2022-11-11,1.0,4.079999923706055,3.365000009536743,2022-10-12,2022-10-13,2022-11-11,1.0,1.25,True,0.175245080279277,30
VS,0.06732199999999999,2022-10-10,2022-11-09,2022-11-09,1.0,51.551998138427734,34.08000183105469,2022-10-10,2022-10-11,2022-11-09,1.0,1.25,True,0.33891986612152525,30
ABTC,0.08038000000000001,2022-10-10,2022-11-08,2022-11-08,1.0,190.0,137.0,2022-10-10,2022-10-11,2022-11-08,1.0,1.25,True,0.2789473684210526,29
AMPE,0.003654000000000001,2022-10-10,2022-11-08,2022-11-08,1.0,7.889999866485596,6.78000020980835,2022-10-10,2022-10-11,2022-11-08,1.0,1.25,True,0.14068436951338859,29
TANH,0.056456000000000006,2022-10-05,2022-11-04,2022-11-04,1.0,181.44000244140625,108.4800033569336,2022-10-05,2022-10-06,2022-11-04,1.0,1.25,True,0.4021163916597398,30
SLDB,0.0,2022-09-28,2022-10-28,2022-10-28,1.0,7.199999809265137,6.110000133514404,2022-09-28,2022-09-29,2022-10-28,1.0,1.25,True,0.15138884786470327,30
UXIN,0.085196,2022-09-28,2022-10-28,2022-10-28,1.0,55.70000076293945,40.70000076293945,2022-09-28,2022-09-29,2022-10-28,1.0,1.25,True,0.2692998167781067,30
HOTH,0.008698,2022-09-26,2022-10-26,2022-10-26,1.0,9.25,5.920000076293945,2022-09-26,2022-09-27,2022-10-26,1.0,1.25,True,0.3599999917520059,30
TLPH,0.052686,2022-09-26,2022-10-25,2022-10-25,1.0,4.199999809265137,4.199999809265137,2022-09-26,2022-09-27,2022-10-25,1.0,1.25,True,0.0,29
AIRI,0.0,2022-09-19,2022-10-18,2022-10-18,1.0,7.0,5.449999809265137,2022-09-19,2022-09-20,2022-10-18,1.0,1.25,True,0.22142859867640904,29
MYND,0.0,2022-09-14,2022-10-14,2022-10-14,1.0,5.800000190734863,9.529999732971191,2022-09-14,2022-09-15,2022-10-14,1.0,1.25,True,-0.6431033482024309,30
TTOO,0.019034000000000002,2022-09-13,2022-10-13,2022-10-13,1.0,585.0,255.0,2022-09-13,2022-09-14,2022-10-13,1.0,1.25,True,0.5641025641025641,30
COCP,0.052031999999999995,2022-09-12,2022-10-11,2022-10-11,1.0,4.440000057220459,2.5,2022-09-12,2022-09-13,2022-10-11,1.0,1.25,True,0.43693694419340684,29
KPRX,0.040737999999999996,2022-08-29,2022-09-27,2022-09-27,1.0,83.5199966430664,59.400001525878906,2022-08-29,2022-08-30,2022-09-27,1.0,1.25,True,0.28879305659299104,29
ATXI,0.07968599999999999,2022-08-24,2022-09-23,2022-09-23,1.0,288.0,337.5,2022-08-24,2022-08-25,2022-09-23,1.0,1.25,True,-0.171875,30
TOPS,0.064276,2022-08-24,2022-09-23,2022-09-23,1.0,76.80000305175781,31.200000762939453,2022-08-24,2022-08-25,2022-09-23,1.0,1.25,True,0.5937500062088169,30
LSTA,0.005528,2022-08-16,2022-09-15,2022-09-15,1.0,8.100000381469727,6.25,2022-08-16,2022-08-17,2022-09-15,1.0,1.25,True,0.2283950980671495,30
IFBD,0.0037900000000000017,2022-08-09,2022-09-08,2022-09-08,1.0,1736.0,1476.0,2022-08-09,2022-08-10,2022-09-08,1.0,1.25,True,0.1497695852534562,30
CMCM,0.071466,2022-08-03,2022-09-02,2022-09-02,1.0,3.6500000953674316,3.700000047683716,2022-08-03,2022-08-04,2022-09-02,1.0,1.25,True,-0.013698616715036242,30
MNMD,0.0,2022-08-01,2022-08-29,2022-08-29,1.0,9.899999618530273,12.010000228881836,2022-08-01,2022-08-02,2022-08-29,1.0,1.25,True,-0.21313138299542755,28
SLNO,0.0,2022-07-27,2022-08-26,2022-08-26,1.0,2.5950000286102295,1.9199999570846558,2022-07-27,2022-07-28,2022-08-26,1.0,1.25,True,0.26011563163144735,30
VANI,0.0,2022-07-20,2022-08-19,2022-08-19,1.0,6.539999961853027,4.349999904632568,2022-07-20,2022-07-21,2022-08-19,1.0,1.25,True,0.33486239602361556,30
ITRM,0.0,2022-07-19,2022-08-18,2022-08-18,1.0,3.9600000381469727,2.9000000953674316,2022-07-19,2022-07-20,2022-08-18,1.0,1.25,True,0.2676767506486069,30
ROOT,0.0,2022-07-18,2022-08-15,2022-08-15,1.0,18.540000915527344,19.219999313354492,2022-07-18,2022-07-19,2022-08-15,1.0,1.25,True,-0.03667736592492001,28
ARTL,0.089522,2022-07-11,2022-08-10,2022-08-10,1.0,31.40999984741211,24.0,2022-07-11,2022-07-12,2022-08-10,1.0,1.25,True,0.235912126183045,30
MUX,0.0,2022-06-28,2022-07-28,2022-07-28,1.0,4.679999828338623,3.75,2022-06-28,2022-06-29,2022-07-28,1.0,1.25,True,0.19871791932709715,30
SNDL,0.0,2022-06-27,2022-07-26,2022-07-26,1.0,3.8499999046325684,2.2799999713897705,2022-06-27,2022-06-28,2022-07-26,1.0,1.25,True,0.4077922005539981,29
ITP,0.032132,2022-06-08,2022-07-08,2022-07-08,1.0,1.7000000476837158,1.0499999523162842,2022-06-08,2022-06-09,2022-07-08,1.0,1.25,True,0.38235298655024735,30
AVTX,0.012773999999999997,2022-06-07,2022-07-07,2022-07-07,1.0,1238.4000244140625,1238.4000244140625,2022-06-07,2022-06-08,2022-07-07,1.0,1.25,True,0.0,30
SOS,0.070776,2022-06-06,2022-07-06,2022-07-06,1.0,267.75,124.6500015258789,2022-06-06,2022-06-07,2022-07-06,1.0,1.25,True,0.5344537758137109,30
ABEO,0.0,2022-06-06,2022-07-05,2022-07-05,1.0,4.0,4.079999923706055,2022-06-06,2022-06-07,2022-07-05,1.0,1.25,True,-0.019999980926513672,29
CALA,0.008886000000000002,2022-05-16,2022-06-15,2022-06-15,1.0,4.300000190734863,2.75,2022-05-16,2022-05-17,2022-06-15,1.0,1.25,True,0.3604651446468821,30
PETZ,0.0,2022-05-16,2022-06-14,2022-06-14,1.0,4.539999961853027,2.190000057220459,2022-05-16,2022-05-17,2022-06-14,1.0,1.25,True,0.5176211287176756,29
FAMI,0.06847600000000001,2022-05-02,2022-05-31,2022-05-31,1.0,288.0,121.91999816894531,2022-05-02,2022-05-03,2022-05-31,1.0,1.25,True,0.5766666730244955,29
FENG,0.04158,2022-04-25,2022-05-23,2022-05-23,1.0,3.299999952316284,2.559999942779541,2022-04-25,2022-04-26,2022-05-23,1.0,1.25,True,0.22424243037256228,28
PT,0.0,2022-04-18,2022-05-16,2022-05-16,1.0,3.5999999046325684,1.7100000381469727,2022-04-18,2022-04-19,2022-05-16,1.0,1.25,True,0.5249999768204153,28
RMTI,0.0,2022-04-13,2022-05-13,2022-05-13,1.0,4.289999961853027,2.0199999809265137,2022-04-13,2022-04-14,2022-05-13,1.0,1.25,True,0.5291375293966221,30
PXS,0.078364,2022-04-13,2022-05-13,2022-05-13,1.0,2.680000066757202,2.5999999046325684,2022-04-13,2022-04-14,2022-05-13,1.0,1.25,True,0.029850806019357277,30
TXMD,0.054577999999999995,2022-04-11,2022-05-09,2022-05-09,1.0,16.0,4.840000152587891,2022-04-11,2022-04-12,2022-05-09,1.0,1.25,True,0.6974999904632568,28
EVFM,0.0,2022-04-06,2022-05-06,2022-05-06,1.0,530.625,175.0,2022-04-06,2022-04-07,2022-05-06,1.0,1.25,True,0.6702002355712603,30
BTCT,0.091938,2022-04-06,2022-05-06,2022-05-06,1.0,96.0,39.0,2022-04-06,2022-04-07,2022-05-06,1.0,1.25,True,0.59375,30
PULM,0.0,2022-01-31,2022-03-01,2022-03-01,1.0,7.900000095367432,5.71999979019165,2022-01-31,2022-02-01,2022-03-01,1.0,1.25,True,0.2759494023872399,29
TANH,0.056456000000000006,2022-01-31,2022-02-28,2022-02-28,1.0,2841.60009765625,1920.0,2022-01-31,2022-02-01,2022-02-28,1.0,1.25,True,0.3243243475450276,28
GECC,0.0,2022-01-31,2022-02-28,2022-02-28,1.0,17.700000762939453,16.100000381469727,2022-01-31,2022-02-01,2022-02-28,1.0,1.25,True,0.09039549788154999,28
CENN,0.0,2021-11-22,2021-12-22,2021-12-22,1.0,1031.25,625.0,2021-11-22,2021-11-23,2021-12-22,1.0,1.25,True,0.3939393939393939,30
BORR,0.0,2021-11-15,2021-12-14,2021-12-14,1.0,2.5999999046325684,1.5299999713897705,2021-11-15,2021-11-16,2021-12-14,1.0,1.25,True,0.411538450957755,29
IDR,0.0,2021-11-08,2021-12-06,2021-12-06,1.0,6.159999847412109,6.5,2021-11-08,2021-11-09,2021-12-06,1.0,1.25,True,-0.05519483133278466,28
LGMK,0.0,2021-09-15,2021-10-15,2021-10-15,1.0,1575000.0,1485000.0,2021-09-15,2021-09-16,2021-10-15,1.0,1.25,True,0.05714285714285714,30
GRCE,0.0,2021-08-02,2021-08-31,2021-08-31,1.0,23.520000457763672,16.020000457763672,2021-08-02,2021-08-03,2021-08-31,1.0,1.25,True,0.31887754481417707,29
WHWK,0.0,2021-07-28,2021-08-27,2021-08-27,1.0,32.400001525878906,26.0,2021-07-28,2021-07-29,2021-08-27,1.0,1.25,True,0.19753090198983547,30
ATXS,0.0,2021-07-21,2021-08-20,2021-08-20,1.0,10.140000343322754,7.579999923706055,2021-07-21,2021-07-22,2021-08-20,1.0,1.25,True,0.2524655160689885,30
SBET,0.0,2021-06-28,2021-07-27,2021-07-27,1.0,715.2000122070312,808.7999877929688,2021-06-28,2021-06-29,2021-07-27,1.0,1.25,True,-0.1308724468517526,29
MITT,0.0,2021-06-23,2021-07-23,2021-07-23,1.0,13.5600004196167,10.779999732971191,2021-06-23,2021-06-24,2021-07-23,1.0,1.25,True,0.2050147935558906,30
AHT,0.0,2021-06-16,2021-07-16,2021-07-16,1.0,576.0,182.0,2021-06-16,2021-06-17,2021-07-16,1.0,1.25,True,0.6840277777777778,30
TPST,0.08273,2021-06-01,2021-06-28,2021-06-28,1.0,232.0500030517578,173.67999267578125,2021-06-01,2021-06-02,2021-06-28,1.0,1.25,True,0.2515406576528136,27
CTRM,0.011794,2021-04-28,2021-05-28,2021-05-28,1.0,52.70000076293945,30.5,2021-04-28,2021-04-29,2021-05-28,1.0,1.25,True,0.4212523802950549,30
TRAW,0.029249999999999998,2021-04-20,2021-05-20,2021-05-20,1.0,228.75,273.75,2021-04-20,2021-04-21,2021-05-20,1.0,1.25,True,-0.19672131147540983,30
ASRT,0.0,2021-04-19,2021-05-18,2021-05-18,1.0,28.799999237060547,23.399999618530273,2021-04-19,2021-04-20,2021-05-18,1.0,1.25,True,0.1874999917215769,29
PALI,0.034476,2021-03-29,2021-04-28,2021-04-28,1.0,6705.0,7687.5,2021-03-29,2021-03-30,2021-04-28,1.0,1.25,True,-0.1465324384787472,30
